Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
41,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map,786,18468.225,23.496469465648854,6914.327,8.796853689567431,0.0,0.0,6.670003494491026e-05,0.9985448458550356
42,Host,AssignAddVariableOp,update_0/AssignAddVariableOp,785,6828.575,8.698821656050955,6828.575,8.698821656050955,0.0,0.0,6.58728161285893e-05,0.9986107186711641
43,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip,790,43330.275,54.84844936708861,6630.302,8.392787341772152,0.0,0.0,6.396014754513466e-05,0.9986746788187093
44,Host,DivNoNan,div_no_nan_1,785,6441.867,8.2062,6441.867,8.2062,0.0,0.0,6.214238262241056e-05,0.9987368212013317
45,Host,AssignVariableOp,sequential/NORM2D/AssignNewValue,785,6074.325,7.737993630573248,6074.325,7.737993630573248,0.0,0.0,5.859683665044218e-05,0.9987954180379821
46,Host,Sum,Sum_2,785,5752.274,7.327737579617835,5752.274,7.327737579617835,0.0,0.0,5.54901260545963e-05,0.9988509081640367
47,Host,Dataset,Iterator::Model,786,40092.264,51.007969465648856,5642.071,7.17820737913486,0.0,0.0,5.44270372028492e-05,0.9989053352012395
48,Host,ReadVariableOp,sequential/FINAL_DENSE/MatMul/ReadVariableOp,785,5641.071,7.186077707006369,5641.071,7.186077707006369,0.0,0.0,5.4417390561181125e-05,0.9989597525918007
49,Host,Tile,gradient_tape/categorical_crossentropy/weighted_loss/Tile_1,785,5548.135,7.067687898089172,5548.135,7.067687898089172,0.0,0.0,5.3520870271116716e-05,0.9990132734620718
50,Host,AssignAddVariableOp,AssignAddVariableOp,785,5506.062,7.014091719745223,5506.062,7.014091719745223,0.0,0.0,5.311500711621571e-05,0.999066388469188
51,Host,DivNoNan,gradient_tape/categorical_crossentropy/weighted_loss/value/div_no_nan,785,5502.683,7.009787261146497,5502.683,7.009787261146497,0.0,0.0,5.3082411114019276e-05,0.9991194708803021
52,Host,AssignAddVariableOp,AssignAddVariableOp_2,785,4614.409,5.878228025477706,4614.409,5.878228025477706,0.0,0.0,4.451355013294979e-05,0.999163984430435
53,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[1]::ForeverRepeat::FromTensor,1569,4204.19,2.6795347355003183,4204.19,2.6795347355003183,0.0,0.0,4.055631443451289e-05,0.9992045407448695
54,Host,ArgMax,ArgMax_1,785,4081.178,5.198952866242038,4081.178,5.198952866242038,0.0,0.0,3.9369661749639395e-05,0.9992439104066192
55,Host,ResourceApplyGradientDescent,SGD/SGD/update/update_0/ResourceApplyGradientDescent,785,4008.821,5.106778343949045,4008.821,5.106778343949045,0.0,0.0,3.8671659698462344e-05,0.9992825820663177
56,Host,DivNoNan,div_no_nan,785,3589.248,4.572290445859872,3589.248,4.572290445859872,0.0,0.0,3.462418931386225e-05,0.9993172062556316
57,Host,ReadVariableOp,sequential/NORM2D/FusedBatchNormV3/ReadVariableOp_1,785,3547.525,4.519140127388535,3547.525,4.519140127388535,0.0,0.0,3.422170248354507e-05,0.9993514279581152
58,Host,DivNoNan,categorical_crossentropy/weighted_loss/value,785,3460.717,4.4085566878980895,3460.717,4.4085566878980895,0.0,0.0,3.3384296813622634e-05,0.9993848122549288
59,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2::Zip[0]::FlatMap,786,10254.836,13.046865139949109,3291.743,4.187968193384224,0.0,0.0,3.175426518440098e-05,0.9994165665201132
60,Host,Equal,Equal,785,3251.463,4.141991082802548,3251.463,4.141991082802548,0.0,0.0,3.136569845801084e-05,0.9994479322185712
61,Host,Mul,Mul_1,785,3132.561,3.990523566878981,3132.561,3.990523566878981,0.0,0.0,3.021869347039314e-05,0.9994781509120416
62,Host,ReadVariableOp,div_no_nan/allreduce/CollectiveReduce/ReadVariableOp,785,3114.35,3.967324840764331,3114.35,3.967324840764331,0.0,0.0,3.004301847897579e-05,0.9995081939305206
63,Host,AssignAddVariableOp,AssignAddVariableOp_1,785,2926.176,3.727612738853503,2926.176,3.727612738853503,0.0,0.0,2.8227771329727055e-05,0.9995364217018503
64,Host,Cast,Cast,801,2840.069,3.54565418227216,2840.069,3.54565418227216,0.0,0.0,2.7397127955613944e-05,0.9995638188298059
65,Host,ReadVariableOp,div_no_nan_1/allreduce/CollectiveReduce/ReadVariableOp,785,2703.737,3.444250955414013,2703.737,3.444250955414013,0.0,0.0,2.6081982003721662e-05,0.9995899008118097
66,Host,AssignAddVariableOp,SGD/SGD/update_0/AssignAddVariableOp,785,2540.151,3.235861146496815,2540.151,3.235861146496815,0.0,0.0,2.450392647980761e-05,0.9996144047382894
67,Host,_ScopedAllocatorConcat,scoped_allocator_concat_1_8,785,2458.99,3.1324713375796174,2458.99,3.1324713375796174,0.0,0.0,2.3720995395384804e-05,0.9996381257336848
68,Host,DeleteMultiDeviceIterator,DeleteMultiDeviceIterator,1,2322.231,2322.231,2322.231,2322.231,0.0,0.0,2.240173032750026e-05,0.9996605274640123
69,Host,ReadVariableOp,sequential/NORM2D/ReadVariableOp,785,2315.56,2.9497579617834395,2315.56,2.9497579617834395,0.0,0.0,2.2337377580932513e-05,0.9996828648415933
70,Host,_ScopedAllocatorSplit,scoped_allocator_split_1_8,785,2312.406,2.945740127388535,2312.406,2.945740127388535,0.0,0.0,2.23069520731114e-05,0.9997051717936664
71,Host,AssignVariableOp,sequential/NORM2D/AssignNewValue_1,785,2168.009,2.7617949044585988,2168.009,2.7617949044585988,0.0,0.0,2.0914005956166075e-05,0.9997260857996225
72,Host,Cast,categorical_crossentropy/weighted_loss/num_elements/Cast,785,2089.826,2.66219872611465,2089.826,2.66219872611465,0.0,0.0,2.0159802570630808e-05,0.9997462456021932
